ID,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,purpose,addr_state,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,disbursement_method,debt_settlement_flag,issue_d_month,issue_d_year,earliest_cr_line_month,earliest_cr_line_year,last_pymnt_d_month,last_pymnt_d_year,last_credit_pull_d_month,last_credit_pull_d_year
79827,7000.0,7000.0,7000.0, 36 months,17.86,252.58,10+ years,MORTGAGE,60000.0,Source Verified,Charged Off,n,small_business,FL,13.04,0.0,680.0,684.0,0.0,9.0,1.0,4462.0,28.8,14.0,f,0.0,0.0,2157.6,2157.6,606.97,389.46,0.0,1161.17,209.0106000002,252.58,634.0,630.0,0.0,1.0,Individual,0.0,0.0,39562.0,15500.0,9.0,4396.0,2919.0,55.1,0.0,0.0,44.0,55.0,8.0,2.0,0.0,16.0,16.0,0.0,2.0,3.0,2.0,3.0,7.0,4.0,7.0,3.0,9.0,0.0,0.0,0.0,4.0,92.3,50.0,1.0,0.0,55470.0,39562.0,6500.0,39970.0,N,Cash,N,0,2015,5,2010,5,2015,7,2015
51632,7000.0,7000.0,7000.0, 36 months,10.42,227.26,10+ years,MORTGAGE,50000.0,Verified,Current,n,credit_card,CT,24.2,0.0,660.0,664.0,0.0,7.0,0.0,8720.0,73.3,11.0,f,4345.2,4345.2,3408.81,3408.81,2654.8,754.01,0.0,0.0,0.0,227.26,699.0,695.0,0.0,1.0,Individual,0.0,0.0,161923.0,11900.0,4.0,23132.0,535.0,94.0,0.0,0.0,124.0,33.0,8.0,8.0,2.0,13.0,8.0,2.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,7.0,0.0,0.0,0.0,1.0,63.6,100.0,0.0,0.0,187637.0,38932.0,8900.0,45607.0,N,Cash,N,11,2017,7,2007,2,2019,2,2019
35909,20000.0,20000.0,20000.0, 60 months,21.85,550.68,2 years,MORTGAGE,74000.0,Source Verified,Current,n,other,FL,15.62,0.0,660.0,664.0,1.0,26.0,1.0,5560.0,33.7,41.0,w,17974.38,17974.38,5514.11,5514.11,2025.62,3488.49,0.0,0.0,0.0,550.68,664.0,660.0,0.0,1.0,Individual,0.0,0.0,81717.0,16500.0,14.0,3405.0,8833.0,20.4,0.0,0.0,119.0,115.0,2.0,2.0,0.0,9.0,2.0,0.0,3.0,6.0,7.0,11.0,16.0,13.0,25.0,6.0,26.0,0.0,0.0,0.0,4.0,100.0,0.0,1.0,0.0,93404.0,81717.0,11100.0,76904.0,N,Cash,N,4,2018,5,2008,2,2019,2,2019
8011,29400.0,29400.0,29400.0, 60 months,19.99,778.76,10+ years,RENT,70000.0,Source Verified,Current,n,debt_consolidation,NY,10.85,0.0,660.0,664.0,1.0,9.0,0.0,14730.0,45.7,21.0,w,10861.75,10861.75,34232.79,34232.79,18538.25,15694.54,0.0,0.0,0.0,778.76,654.0,650.0,0.0,1.0,Individual,0.0,14778.0,14730.0,32200.0,2.0,1637.0,15663.0,47.3,0.0,0.0,219.0,171.0,15.0,15.0,0.0,23.0,1.0,2.0,5.0,6.0,7.0,13.0,5.0,9.0,16.0,6.0,9.0,0.0,0.0,0.0,0.0,90.5,0.0,0.0,0.0,32200.0,14730.0,29700.0,0.0,N,Cash,N,6,2015,3,1997,2,2019,2,2019
70349,8000.0,8000.0,8000.0, 36 months,7.89,250.29,4 years,RENT,250000.0,Source Verified,Fully Paid,n,debt_consolidation,CA,12.0,0.0,770.0,774.0,0.0,13.0,0.0,10797.0,21.3,30.0,f,0.0,0.0,8461.61,8461.61,8000.0,461.61,0.0,0.0,0.0,6462.8,794.0,790.0,0.0,1.0,Individual,0.0,0.0,74380.0,50800.0,8.0,5722.0,37903.0,22.2,0.0,0.0,174.0,189.0,9.0,3.0,0.0,9.0,3.0,0.0,3.0,3.0,6.0,8.0,21.0,7.0,9.0,3.0,13.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,164439.0,74380.0,48700.0,113639.0,N,Cash,N,2,2015,5,1999,11,2015,0,2019
25973,25000.0,25000.0,24950.0, 60 months,25.57,742.17,3 years,MORTGAGE,82500.0,Verified,Fully Paid,n,debt_consolidation,FL,17.28,0.0,670.0,674.0,3.0,24.0,0.0,16670.0,50.1,34.0,f,0.0,0.0,30420.64,30359.8,25000.0,5420.64,0.0,0.0,0.0,23741.11,659.0,655.0,0.0,1.0,Individual,0.0,68.0,187319.0,33900.0,20.0,7805.0,8608.0,40.2,0.0,0.0,47.0,101.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,12.0,9.0,11.0,8.0,21.0,24.0,12.0,24.0,0.0,0.0,0.0,5.0,100.0,11.1,0.0,0.0,220025.0,39575.0,14000.0,27551.0,N,Cash,N,5,2014,11,2005,3,2015,8,2018
66088,32000.0,32000.0,32000.0, 36 months,18.45,1164.12,1 year,MORTGAGE,75000.0,Source Verified,Current,n,debt_consolidation,CA,58.91,0.0,670.0,674.0,0.0,28.0,0.0,27763.0,29.5,51.0,w,24806.21,24806.21,11516.3,11516.3,7193.79,4322.51,0.0,0.0,0.0,1164.12,719.0,715.0,0.0,1.0,Joint App,0.0,0.0,469075.0,94100.0,15.0,16753.0,12026.0,53.7,0.0,0.0,172.0,75.0,6.0,6.0,4.0,6.0,3.0,0.0,5.0,12.0,8.0,9.0,18.0,22.0,27.0,12.0,28.0,0.0,0.0,0.0,6.0,100.0,37.5,0.0,0.0,549219.0,137147.0,26000.0,114286.0,N,Cash,N,4,2018,0,2004,2,2019,2,2019
59071,20000.0,20000.0,20000.0, 36 months,16.02,703.34,3 years,RENT,69700.0,Verified,Fully Paid,n,debt_consolidation,NY,12.65,0.0,695.0,699.0,0.0,16.0,0.0,12185.0,22.2,23.0,w,0.0,0.0,20925.3571601635,20925.36,20000.0,925.36,0.0,0.0,0.0,647.76,699.0,695.0,0.0,1.0,Individual,0.0,0.0,21406.0,55000.0,12.0,1338.0,30926.0,28.1,0.0,0.0,32.0,48.0,14.0,3.0,0.0,17.0,16.0,0.0,5.0,6.0,9.0,12.0,3.0,14.0,18.0,6.0,16.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,68752.0,21406.0,43000.0,9573.0,N,Cash,N,9,2017,9,2013,7,2018,7,2018
26476,35000.0,35000.0,34875.0, 60 months,18.55,899.28,5 years,MORTGAGE,120000.0,Source Verified,Current,n,debt_consolidation,CO,15.93,0.0,680.0,684.0,1.0,10.0,0.0,25004.0,54.5,14.0,f,14038.64,13988.5,37733.69,37598.93,20961.36,16772.33,0.0,0.0,0.0,899.28,709.0,705.0,0.0,1.0,Individual,0.0,0.0,313547.0,45900.0,4.0,31355.0,8073.0,65.5,0.0,0.0,150.0,77.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,8.0,6.0,8.0,3.0,8.0,10.0,8.0,10.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,369950.0,37549.0,23400.0,31550.0,N,Cash,N,8,2015,1,2003,2,2019,2,2019
29847,12325.0,12325.0,12325.0, 60 months,14.49,289.93,10+ years,RENT,68400.0,Source Verified,Current,n,debt_consolidation,OH,24.81,12.0,665.0,669.0,0.0,27.0,0.0,16399.0,80.8,54.0,w,7061.45,7061.45,8967.99,8967.99,5263.55,3704.44,0.0,0.0,0.0,289.93,679.0,675.0,0.0,1.0,Individual,0.0,52.0,61360.0,20300.0,7.0,2273.0,836.0,86.1,0.0,0.0,261.0,182.0,8.0,5.0,0.0,8.0,8.0,13.0,1.0,7.0,2.0,4.0,39.0,10.0,15.0,7.0,27.0,0.0,0.0,9.0,4.0,69.8,50.0,0.0,0.0,98052.0,61360.0,6000.0,77752.0,N,Cash,N,7,2016,10,1994,2,2019,2,2019
41964,15000.0,15000.0,15000.0, 36 months,15.31,522.26,10+ years,MORTGAGE,35000.0,Verified,Charged Off,n,debt_consolidation,GA,31.31,0.0,685.0,689.0,1.0,13.0,0.0,17229.0,45.5,29.0,f,0.0,0.0,8651.26,8651.26,4646.69,2142.69,0.0,1861.88,335.1384,522.26,594.0,590.0,0.0,1.0,Individual,0.0,0.0,104297.0,37900.0,4.0,8023.0,15666.0,32.2,0.0,0.0,150.0,307.0,10.0,3.0,1.0,16.0,6.0,0.0,4.0,10.0,5.0,11.0,5.0,11.0,23.0,10.0,13.0,0.0,0.0,0.0,2.0,86.2,60.0,0.0,0.0,128329.0,29108.0,23100.0,12959.0,N,Cash,N,3,2014,8,1988,4,2015,9,2016
35232,40000.0,40000.0,40000.0, 36 months,6.11,1218.88,2 years,MORTGAGE,450000.0,Verified,Current,n,debt_consolidation,PA,6.41,0.0,730.0,734.0,1.0,21.0,0.0,27250.0,11.3,30.0,f,34871.98,34871.98,6080.82,6080.82,5128.02,952.8,0.0,0.0,0.0,1218.88,714.0,710.0,0.0,1.0,Individual,0.0,0.0,607758.0,230000.0,11.0,28941.0,89333.0,17.3,0.0,0.0,49.0,55.0,2.0,2.0,1.0,2.0,2.0,0.0,6.0,7.0,10.0,13.0,8.0,16.0,20.0,7.0,21.0,0.0,0.0,0.0,3.0,100.0,10.0,0.0,0.0,861067.0,99423.0,108000.0,78872.0,N,DirectPay,N,9,2018,2,2014,2,2019,2,2019
96328,15000.0,15000.0,15000.0, 60 months,17.1,373.6,10+ years,RENT,100000.0,Verified,Fully Paid,n,debt_consolidation,CA,12.46,0.0,720.0,724.0,2.0,11.0,0.0,4922.0,23.1,44.0,f,0.0,0.0,19485.0800000005,19485.08,15000.0,4485.08,0.0,0.0,0.0,10892.4,709.0,705.0,0.0,1.0,Individual,0.0,0.0,33138.0,21300.0,6.0,3314.0,7378.0,40.0,0.0,0.0,136.0,182.0,3.0,3.0,0.0,3.0,4.0,0.0,3.0,3.0,4.0,17.0,14.0,8.0,29.0,3.0,11.0,0.0,0.0,0.0,1.0,97.0,25.0,0.0,0.0,60887.0,33138.0,12300.0,39587.0,N,Cash,N,9,2013,9,1998,9,2015,8,2017
93826,12000.0,12000.0,12000.0, 36 months,6.49,367.74,10+ years,RENT,125000.0,Verified,Current,n,credit_card,CA,10.76,1.0,685.0,689.0,0.0,14.0,0.0,11931.0,51.9,21.0,w,1091.14,1091.14,12131.09,12131.09,10908.86,1222.23,0.0,0.0,0.0,367.74,619.0,615.0,0.0,1.0,Individual,0.0,0.0,49069.0,23000.0,2.0,3775.0,5956.0,61.3,0.0,0.0,139.0,237.0,19.0,12.0,0.0,19.0,1.0,1.0,5.0,11.0,7.0,7.0,4.0,13.0,17.0,11.0,14.0,0.0,0.0,0.0,1.0,81.0,33.3,0.0,0.0,65157.0,49069.0,15400.0,42157.0,N,Cash,N,5,2016,7,1996,2,2019,2,2019
81554,5500.0,5500.0,5500.0, 36 months,15.61,192.31,8 years,RENT,35000.0,Not Verified,Fully Paid,n,debt_consolidation,NV,24.11,0.0,710.0,714.0,0.0,10.0,0.0,5113.0,41.9,15.0,f,0.0,0.0,6922.9942300536,6922.99,5500.0,1422.99,0.0,0.0,0.0,192.14,674.0,670.0,0.0,1.0,Individual,0.0,0.0,65799.0,12200.0,2.0,6580.0,3167.0,41.4,0.0,0.0,95.0,105.0,33.0,9.0,1.0,33.0,9.0,0.0,2.0,3.0,4.0,4.0,4.0,7.0,10.0,3.0,10.0,0.0,0.0,0.0,2.0,100.0,25.0,0.0,0.0,80419.0,31394.0,5400.0,29121.0,N,Cash,N,8,2014,11,2005,8,2017,1,2018
4765,17000.0,17000.0,17000.0, 60 months,7.97,344.46,9 years,MORTGAGE,132800.0,Source Verified,Fully Paid,n,debt_consolidation,MD,13.11,0.0,790.0,794.0,2.0,15.0,0.0,6773.0,18.9,35.0,w,0.0,0.0,18179.914347341,18179.91,17000.0,1179.91,0.0,0.0,0.0,14796.97,764.0,760.0,0.0,1.0,Individual,0.0,0.0,384694.0,35800.0,8.0,29592.0,13827.0,30.5,0.0,0.0,129.0,199.0,0.0,0.0,3.0,5.0,4.0,0.0,1.0,3.0,2.0,8.0,8.0,12.0,22.0,3.0,15.0,0.0,0.0,0.0,6.0,100.0,0.0,0.0,0.0,459463.0,39616.0,19900.0,26875.0,N,Cash,N,5,2017,4,1998,3,2018,4,2018
86694,18000.0,18000.0,18000.0, 36 months,7.49,559.83,1 year,MORTGAGE,135000.0,Source Verified,Current,n,credit_card,FL,11.89,0.0,705.0,709.0,0.0,11.0,0.0,10382.0,37.9,31.0,w,4355.39,4355.39,15678.99,15678.99,13644.61,2034.38,0.0,0.0,0.0,559.83,664.0,660.0,0.0,1.0,Individual,0.0,564.0,447437.0,27400.0,5.0,40676.0,6624.0,59.9,0.0,0.0,122.0,124.0,1.0,1.0,4.0,36.0,6.0,0.0,2.0,4.0,4.0,9.0,6.0,8.0,21.0,4.0,11.0,0.0,0.0,0.0,1.0,100.0,25.0,0.0,0.0,502282.0,58104.0,16500.0,74382.0,N,Cash,N,10,2016,6,2006,2,2019,2,2019
86172,5000.0,5000.0,5000.0, 36 months,12.99,168.45,5 years,RENT,62000.0,Verified,Fully Paid,n,debt_consolidation,WA,33.18,0.0,660.0,664.0,1.0,15.0,0.0,20204.0,76.2,23.0,w,0.0,0.0,5820.2392676417,5820.24,5000.0,820.24,0.0,0.0,0.0,2791.75,654.0,650.0,0.0,1.0,Individual,0.0,0.0,75416.0,26500.0,8.0,5387.0,11.0,99.8,0.0,0.0,133.0,131.0,1.0,1.0,0.0,32.0,1.0,2.0,2.0,7.0,2.0,4.0,7.0,10.0,14.0,7.0,15.0,0.0,0.0,0.0,2.0,82.6,100.0,0.0,0.0,101721.0,75416.0,5500.0,71023.0,N,Cash,N,1,2016,11,2004,8,2017,10,2018
52350,4800.0,4800.0,4800.0, 36 months,15.05,166.52,8 years,OWN,80000.0,Source Verified,Fully Paid,n,debt_consolidation,AZ,17.0,0.0,665.0,669.0,2.0,17.0,0.0,14370.0,61.9,28.0,w,0.0,0.0,4874.3530784372,4874.35,4800.0,74.35,0.0,0.0,0.0,378.8,749.0,745.0,0.0,1.0,Individual,0.0,123.0,134993.0,23200.0,8.0,7941.0,3350.0,55.3,0.0,0.0,63.0,111.0,8.0,8.0,1.0,19.0,0.0,0.0,6.0,11.0,6.0,7.0,8.0,14.0,19.0,11.0,17.0,0.0,0.0,0.0,2.0,100.0,83.3,0.0,0.0,158788.0,37440.0,7500.0,31270.0,N,Cash,N,7,2017,4,2008,0,2018,2,2019
81811,12000.0,12000.0,12000.0, 36 months,6.03,365.23,6 years,MORTGAGE,106000.0,Not Verified,Fully Paid,n,debt_consolidation,TX,24.16,0.0,790.0,794.0,0.0,26.0,0.0,13804.0,15.2,51.0,f,0.0,0.0,12828.2900007037,12828.29,12000.0,828.29,0.0,0.0,0.0,367.37,709.0,705.0,0.0,1.0,Individual,0.0,0.0,256119.0,91100.0,9.0,10672.0,59156.0,14.4,0.0,0.0,106.0,269.0,1.0,1.0,2.0,1.0,8.0,0.0,4.0,7.0,6.0,11.0,21.0,13.0,28.0,7.0,26.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,381387.0,89719.0,69100.0,119297.0,N,Cash,N,5,2014,11,1991,6,2016,2,2019
93450,28000.0,28000.0,28000.0, 60 months,14.47,658.36,10+ years,RENT,35000.0,Source Verified,Current,n,debt_consolidation,MD,6.0,0.0,760.0,764.0,0.0,11.0,0.0,12402.0,20.7,23.0,w,27026.3,27026.3,1930.06,1930.06,973.7,956.36,0.0,0.0,0.0,658.36,784.0,780.0,0.0,1.0,Individual,0.0,0.0,12402.0,59900.0,2.0,1240.0,44298.0,21.9,0.0,0.0,300.0,165.0,2.0,2.0,0.0,2.0,7.0,0.0,4.0,4.0,9.0,15.0,2.0,11.0,20.0,4.0,11.0,0.0,0.0,0.0,1.0,100.0,11.1,0.0,0.0,59900.0,12402.0,56700.0,0.0,N,Cash,N,11,2018,11,1993,2,2019,2,2019
18032,15000.0,15000.0,15000.0, 60 months,24.85,438.96,1 year,RENT,90000.0,Source Verified,Fully Paid,n,debt_consolidation,CA,15.47,1.0,695.0,699.0,1.0,14.0,0.0,13721.0,37.7,21.0,w,0.0,0.0,19002.3688076462,19002.37,15000.0,4002.37,0.0,0.0,0.0,13450.36,719.0,715.0,0.0,1.0,Individual,0.0,453.0,29999.0,36400.0,5.0,2308.0,11794.0,53.0,0.0,0.0,68.0,123.0,5.0,5.0,0.0,5.0,2.0,0.0,4.0,5.0,6.0,9.0,5.0,12.0,16.0,5.0,14.0,0.0,0.0,0.0,3.0,95.2,16.7,0.0,0.0,66816.0,29999.0,25100.0,30416.0,N,Cash,N,0,2018,9,2007,1,2019,2,2019
35462,10000.0,10000.0,10000.0, 36 months,12.69,335.45,10+ years,OWN,151496.0,Source Verified,Fully Paid,n,debt_consolidation,VA,7.44,2.0,690.0,694.0,1.0,9.0,0.0,7523.0,53.4,17.0,w,0.0,0.0,11978.5812683674,11978.58,10000.0,1978.58,0.0,0.0,0.0,922.13,694.0,690.0,0.0,1.0,Individual,0.0,0.0,197677.0,14100.0,3.0,21964.0,5033.0,58.7,0.0,0.0,222.0,215.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,5.0,4.0,4.0,4.0,7.0,12.0,5.0,9.0,0.0,0.0,0.0,2.0,81.2,25.0,0.0,0.0,267559.0,10063.0,12200.0,35969.0,N,Cash,N,8,2015,1,1997,3,2018,0,2019
32459,30100.0,30100.0,30100.0, 60 months,20.49,805.7,7 years,MORTGAGE,85000.0,Source Verified,Fully Paid,n,debt_consolidation,MA,13.74,0.0,675.0,679.0,3.0,11.0,0.0,16311.0,76.9,22.0,w,0.0,0.0,48341.4463322085,48341.45,30100.0,18241.45,0.0,0.0,0.0,805.15,719.0,715.0,0.0,1.0,Individual,0.0,0.0,219774.0,21200.0,3.0,19979.0,1056.0,92.7,0.0,0.0,130.0,215.0,6.0,6.0,1.0,6.0,0.0,1.0,6.0,8.0,6.0,7.0,8.0,8.0,12.0,8.0,11.0,0.0,0.0,0.0,2.0,94.0,83.3,0.0,0.0,238353.0,33944.0,14500.0,25418.0,N,Cash,N,11,2012,3,1995,0,2018,11,2017
71430,20000.0,20000.0,20000.0, 36 months,16.55,708.59,10+ years,OWN,60000.0,Not Verified,Fully Paid,n,home_improvement,CT,11.9,1.0,665.0,669.0,4.0,13.0,1.0,6387.0,16.5,30.0,f,0.0,0.0,24408.5215281021,24408.52,20000.0,4408.52,0.0,0.0,0.0,10255.11,754.0,750.0,0.0,1.0,Individual,0.0,0.0,231249.0,38600.0,6.0,17788.0,11488.0,34.0,0.0,0.0,129.0,329.0,3.0,3.0,7.0,3.0,0.0,3.0,4.0,7.0,5.0,12.0,4.0,11.0,19.0,7.0,13.0,0.0,0.0,0.0,3.0,80.8,20.0,1.0,0.0,280368.0,14663.0,17400.0,19798.0,N,Cash,N,7,2015,2,1988,4,2017,2,2019
38397,12000.0,12000.0,12000.0, 36 months,9.17,382.55,6 years,MORTGAGE,125000.0,Not Verified,Fully Paid,n,debt_consolidation,NV,7.8,1.0,690.0,694.0,0.0,8.0,0.0,15195.0,89.4,22.0,f,0.0,0.0,12808.8100005392,12808.81,12000.0,808.81,0.0,0.0,0.0,9754.52,689.0,685.0,0.0,1.0,Individual,0.0,0.0,482420.0,17000.0,4.0,60303.0,170.0,96.6,0.0,0.0,126.0,115.0,3.0,3.0,10.0,115.0,19.0,2.0,1.0,5.0,1.0,4.0,4.0,5.0,8.0,5.0,8.0,0.0,0.0,0.0,2.0,77.3,100.0,0.0,0.0,579421.0,26473.0,5000.0,11468.0,N,Cash,N,5,2015,11,2004,2,2016,2,2019
58145,10000.0,10000.0,10000.0, 36 months,8.24,314.48,3 years,OWN,52000.0,Source Verified,Charged Off,n,small_business,NY,34.29,0.0,760.0,764.0,0.0,12.0,0.0,27337.0,42.4,24.0,f,0.0,0.0,5337.0,5337.0,4416.46,920.54,0.0,0.0,0.0,314.48,599.0,595.0,0.0,1.0,Individual,0.0,0.0,35492.0,64400.0,1.0,2958.0,23602.0,52.5,0.0,0.0,147.0,495.0,28.0,21.0,0.0,28.0,12.0,0.0,4.0,6.0,6.0,6.0,11.0,10.0,13.0,6.0,12.0,0.0,0.0,0.0,0.0,100.0,33.3,0.0,0.0,89491.0,35492.0,49700.0,25091.0,N,Cash,N,1,2017,10,1975,6,2018,10,2018
84465,40000.0,40000.0,39975.0, 36 months,26.3,1618.03,1 year,MORTGAGE,37000.0,Verified,Fully Paid,n,debt_consolidation,CA,23.91,0.0,680.0,684.0,1.0,13.0,0.0,10870.0,36.8,36.0,f,0.0,0.0,49291.0745084863,49260.27,40000.0,9129.27,161.8,0.0,0.0,33360.88,639.0,635.0,0.0,1.0,Joint App,0.0,857.0,413841.0,29500.0,9.0,31834.0,13830.0,44.0,0.0,0.0,120.0,226.0,5.0,5.0,2.0,5.0,6.0,5.0,3.0,3.0,7.0,15.0,10.0,10.0,24.0,3.0,13.0,0.0,0.0,0.0,6.0,83.3,14.3,0.0,0.0,443655.0,54413.0,24700.0,51417.0,N,Cash,N,7,2017,9,1998,7,2018,10,2018
84431,25000.0,25000.0,25000.0, 60 months,11.8,553.59,1 year,OWN,50000.0,Not Verified,Current,n,debt_consolidation,NY,25.71,0.0,725.0,729.0,0.0,16.0,0.0,12974.0,28.6,27.0,w,24381.46,24381.46,1082.6,1082.6,618.54,464.06,0.0,0.0,0.0,553.59,804.0,800.0,0.0,1.0,Individual,0.0,0.0,66576.0,45300.0,5.0,4161.0,18244.0,40.0,0.0,0.0,127.0,148.0,5.0,5.0,4.0,11.0,22.0,0.0,3.0,5.0,7.0,11.0,5.0,13.0,18.0,5.0,16.0,0.0,0.0,0.0,2.0,100.0,14.3,0.0,0.0,132987.0,45891.0,30400.0,42687.0,N,Cash,N,11,2018,10,2001,1,2019,2,2019
72562,15000.0,15000.0,15000.0, 36 months,8.99,476.93,2 years,OWN,63000.0,Not Verified,Fully Paid,n,debt_consolidation,IL,7.83,0.0,765.0,769.0,1.0,13.0,0.0,82607.0,18.3,21.0,f,0.0,0.0,16602.2067238181,16602.21,15000.0,1602.21,0.0,0.0,0.0,8501.89,789.0,785.0,0.0,1.0,Individual,0.0,0.0,82607.0,150000.0,4.0,6884.0,52785.0,20.6,0.0,0.0,176.0,129.0,5.0,5.0,1.0,5.0,5.0,0.0,3.0,4.0,9.0,11.0,4.0,13.0,16.0,4.0,13.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,150000.0,82607.0,66500.0,0.0,N,Cash,N,8,2016,6,2001,2,2018,2,2019
81506,3000.0,3000.0,3000.0, 36 months,11.49,98.92,2 years,RENT,54000.0,Source Verified,Charged Off,n,credit_card,NY,17.14,0.0,760.0,764.0,0.0,6.0,0.0,2923.0,19.1,8.0,w,0.0,0.0,2005.38,2005.38,1371.79,406.85,0.0,226.74,20.4066,98.92,499.0,0.0,0.0,1.0,Individual,0.0,0.0,14565.0,15300.0,5.0,2428.0,8547.0,21.6,0.0,0.0,32.0,52.0,1.0,1.0,0.0,1.0,8.0,0.0,3.0,5.0,3.0,3.0,2.0,5.0,6.0,5.0,6.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,40589.0,14565.0,10900.0,25289.0,N,Cash,N,5,2016,1,2012,0,2018,9,2018
70802,3600.0,3600.0,3600.0, 36 months,7.21,111.51,< 1 year,RENT,24000.0,Not Verified,Current,n,debt_consolidation,TX,11.65,0.0,795.0,799.0,0.0,4.0,0.0,4375.0,12.4,13.0,w,1804.24,1804.24,1939.2,1939.2,1795.76,143.44,0.0,0.0,0.0,111.51,764.0,760.0,0.0,1.0,Individual,0.0,0.0,6770.0,35300.0,2.0,1693.0,30925.0,12.4,0.0,0.0,117.0,192.0,16.0,16.0,0.0,16.0,20.0,0.0,2.0,2.0,3.0,4.0,9.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,40300.0,6770.0,35300.0,5000.0,N,Cash,N,6,2018,6,2002,2,2019,2,2019
42888,10000.0,10000.0,10000.0, 36 months,11.44,329.48,6 years,RENT,53000.0,Verified,Fully Paid,n,debt_consolidation,MS,6.9,1.0,660.0,664.0,0.0,19.0,1.0,10015.0,77.6,26.0,w,0.0,0.0,11136.2963301995,11136.3,10000.0,1136.3,0.0,0.0,0.0,2828.06,654.0,650.0,0.0,1.0,Individual,0.0,0.0,68241.0,12900.0,3.0,3592.0,1045.0,83.9,0.0,0.0,164.0,79.0,9.0,5.0,0.0,9.0,13.0,1.0,2.0,3.0,2.0,2.0,18.0,6.0,7.0,3.0,19.0,0.0,0.0,0.0,3.0,80.8,50.0,0.0,1.0,76845.0,68241.0,6500.0,63945.0,N,Cash,N,1,2017,5,2003,10,2018,2,2019
93682,4500.0,4500.0,4500.0, 36 months,11.99,149.45,< 1 year,RENT,50000.0,Source Verified,Fully Paid,n,debt_consolidation,MI,12.41,0.0,675.0,679.0,0.0,18.0,0.0,12712.0,54.8,22.0,w,0.0,0.0,4825.628646515301,4825.63,4500.0,325.63,0.0,0.0,0.0,3931.93,669.0,665.0,0.0,1.0,Individual,0.0,0.0,84971.0,23200.0,3.0,4721.0,1637.0,84.7,0.0,0.0,78.0,146.0,38.0,6.0,0.0,38.0,14.0,0.0,4.0,7.0,4.0,5.0,13.0,7.0,9.0,7.0,18.0,0.0,0.0,0.0,2.0,100.0,75.0,0.0,0.0,92071.0,84971.0,10700.0,68871.0,N,Cash,N,1,2018,11,2005,8,2018,9,2018
66934,17650.0,17650.0,17650.0, 60 months,22.45,492.01,9 years,RENT,46500.0,Not Verified,Fully Paid,n,debt_consolidation,IL,24.44,0.0,670.0,674.0,0.0,13.0,1.0,12490.0,52.5,22.0,w,0.0,0.0,23127.4398058158,23127.44,17650.0,5477.44,0.0,0.0,0.0,14807.3,794.0,790.0,0.0,1.0,Individual,0.0,0.0,39533.0,23800.0,4.0,3294.0,2223.0,83.0,0.0,0.0,130.0,124.0,4.0,4.0,0.0,20.0,11.0,0.0,4.0,7.0,4.0,9.0,2.0,12.0,20.0,7.0,13.0,0.0,0.0,0.0,2.0,90.9,75.0,1.0,0.0,54267.0,39533.0,13100.0,30467.0,N,Cash,N,3,2016,5,2005,10,2017,2,2019
