ID,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,purpose,addr_state,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,disbursement_method,debt_settlement_flag,issue_d_month,issue_d_year,earliest_cr_line_month,earliest_cr_line_year,last_pymnt_d_month,last_pymnt_d_year,last_credit_pull_d_month,last_credit_pull_d_year,grade
60011,22750.0,22750.0,22700.0, 60 months,23.7,650.52,10+ years,RENT,52000.0,Verified,Fully Paid,n,debt_consolidation,TX,25.78,0.0,670.0,674.0,0.0,11.0,0.0,21566.0,83.6,30.0,f,0.0,0.0,27460.4001354141,27400.05,22750.0,4710.4,0.0,0.0,0.0,20956.98,694.0,690.0,0.0,1.0,Individual,0.0,0.0,43926.0,25800.0,5.0,3993.0,191.0,98.6,0.0,0.0,126.0,177.0,7.0,7.0,0.0,7.0,17.0,0.0,5.0,10.0,5.0,15.0,7.0,10.0,23.0,10.0,11.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,53942.0,43926.0,13800.0,28142.0,N,Cash,N,9,2013,2,1999,8,2014,8,2014,F
33235,14000.0,14000.0,14000.0, 60 months,13.99,325.69,< 1 year,RENT,55000.0,Source Verified,Charged Off,n,debt_consolidation,SC,17.03,0.0,680.0,684.0,0.0,8.0,0.0,7038.0,58.2,19.0,w,0.0,0.0,5062.51,5062.51,2079.68,1806.84,0.0,1175.99,211.6782,325.69,499.0,0.0,0.0,1.0,Individual,0.0,301.0,34226.0,12100.0,8.0,4278.0,4771.0,32.8,0.0,0.0,116.0,107.0,2.0,2.0,0.0,6.0,9.0,1.0,3.0,4.0,3.0,7.0,10.0,4.0,9.0,4.0,8.0,0.0,0.0,0.0,4.0,94.4,33.3,0.0,0.0,46601.0,34226.0,7100.0,34501.0,N,Cash,N,5,2015,9,2005,5,2016,0,2017,C
78839,12000.0,12000.0,12000.0, 60 months,21.49,327.96,3 years,RENT,30000.0,Source Verified,Charged Off,n,debt_consolidation,CA,23.72,0.0,660.0,664.0,0.0,9.0,0.0,7407.0,47.8,12.0,w,0.0,0.0,4491.22,4491.22,1093.56,1843.75,0.0,1553.91,139.8519,327.96,499.0,0.0,0.0,1.0,Individual,0.0,0.0,15703.0,15500.0,5.0,1745.0,5893.0,55.7,0.0,0.0,11.0,40.0,8.0,8.0,0.0,9.0,8.0,0.0,6.0,6.0,6.0,9.0,1.0,8.0,11.0,6.0,9.0,0.0,0.0,0.0,4.0,100.0,16.7,0.0,0.0,25500.0,15703.0,13300.0,10000.0,N,Cash,N,10,2016,6,2013,7,2017,1,2018,D
55171,5000.0,5000.0,5000.0, 36 months,13.33,169.27,10+ years,OWN,80000.0,Source Verified,Fully Paid,n,car,PA,13.79,1.0,670.0,674.0,0.0,4.0,0.0,6.0,0.2,36.0,w,0.0,0.0,5666.99,5666.99,5000.0,666.99,0.0,0.0,0.0,3473.89,764.0,760.0,0.0,1.0,Individual,0.0,0.0,207022.0,3000.0,5.0,51756.0,2994.0,0.2,0.0,0.0,117.0,271.0,23.0,5.0,3.0,23.0,5.0,0.0,1.0,1.0,1.0,11.0,19.0,1.0,13.0,1.0,4.0,0.0,0.0,0.0,2.0,97.2,0.0,0.0,0.0,219825.0,13143.0,3000.0,14295.0,N,Cash,N,4,2015,9,1992,6,2016,2,2019,C
41264,25000.0,25000.0,25000.0, 60 months,18.45,640.98,6 years,MORTGAGE,45000.0,Not Verified,Current,n,debt_consolidation,IN,26.56,0.0,660.0,664.0,0.0,18.0,0.0,13741.0,61.1,28.0,w,22248.93,22248.93,6384.18,6384.18,2751.07,3633.11,0.0,0.0,0.0,640.98,734.0,730.0,0.0,1.0,Individual,0.0,197.0,129930.0,22500.0,9.0,7218.0,938.0,90.0,0.0,0.0,164.0,58.0,7.0,7.0,3.0,7.0,10.0,0.0,5.0,9.0,6.0,7.0,8.0,15.0,17.0,9.0,18.0,0.0,0.0,0.0,4.0,100.0,83.3,0.0,0.0,155965.0,42525.0,9400.0,38772.0,N,Cash,N,4,2018,8,2004,2,2019,2,2019,D
90796,4000.0,4000.0,4000.0, 60 months,23.5,113.92,10+ years,RENT,60000.0,Verified,Charged Off,n,debt_consolidation,KY,17.64,0.0,680.0,684.0,2.0,7.0,1.0,7093.0,74.7,34.0,f,0.0,0.0,1669.890000000002,1669.89,388.75,749.91,0.0,531.23,5.3069,113.92,604.0,600.0,0.0,1.0,Individual,0.0,0.0,18521.0,9500.0,9.0,2646.0,35.0,99.5,0.0,0.0,166.0,198.0,14.0,4.0,1.0,23.0,2.0,0.0,1.0,2.0,1.0,10.0,16.0,3.0,17.0,2.0,7.0,0.0,0.0,0.0,3.0,100.0,100.0,1.0,0.0,22958.0,18521.0,7000.0,13458.0,N,Cash,N,7,2013,3,1997,5,2014,9,2016,F
39735,12000.0,12000.0,12000.0, 60 months,13.35,275.2,10+ years,OWN,90000.0,Not Verified,Fully Paid,n,debt_consolidation,TN,28.85,0.0,710.0,714.0,1.0,19.0,0.0,41211.0,53.0,49.0,w,0.0,0.0,15615.9401648108,15615.94,12000.0,3615.94,0.0,0.0,0.0,6268.04,649.0,645.0,0.0,1.0,Individual,0.0,0.0,391365.0,77700.0,9.0,20598.0,19170.0,63.6,0.0,0.0,146.0,491.0,2.0,2.0,3.0,2.0,3.0,0.0,5.0,10.0,8.0,18.0,12.0,16.0,34.0,10.0,19.0,0.0,0.0,0.0,5.0,95.9,50.0,0.0,0.0,534816.0,161152.0,52600.0,95316.0,N,Cash,N,9,2014,10,1973,9,2017,2,2019,C
21034,25000.0,25000.0,25000.0, 60 months,19.42,654.31,6 years,MORTGAGE,80000.0,Not Verified,Current,n,medical,PA,34.82,1.0,700.0,704.0,0.0,8.0,0.0,20239.0,60.6,27.0,w,21350.38,21350.38,7824.75,7824.75,3649.62,4175.13,0.0,0.0,0.0,654.31,719.0,715.0,0.0,1.0,Individual,0.0,0.0,156104.0,33400.0,3.0,19513.0,6546.0,61.5,0.0,0.0,159.0,280.0,11.0,11.0,1.0,36.0,15.0,0.0,2.0,4.0,3.0,6.0,11.0,5.0,15.0,4.0,8.0,0.0,0.0,0.0,1.0,81.5,0.0,0.0,0.0,211016.0,47633.0,17000.0,48635.0,N,Cash,N,3,2018,11,1994,2,2019,2,2019,D
39670,6000.0,6000.0,6000.0, 36 months,15.61,209.79,4 years,RENT,20000.0,Verified,Fully Paid,n,debt_consolidation,CA,33.19,0.0,660.0,664.0,1.0,14.0,0.0,6976.0,55.4,18.0,w,0.0,0.0,7551.3294664597,7551.33,6000.0,1551.33,0.0,0.0,0.0,420.84,679.0,675.0,0.0,1.0,Individual,0.0,0.0,34086.0,12600.0,2.0,2435.0,905.0,82.3,0.0,0.0,96.0,85.0,9.0,9.0,0.0,9.0,3.0,0.0,3.0,5.0,3.0,3.0,12.0,6.0,6.0,5.0,14.0,0.0,0.0,0.0,2.0,100.0,66.7,0.0,0.0,38600.0,34086.0,5100.0,26000.0,N,Cash,N,8,2015,7,2007,7,2018,8,2018,D
53276,35000.0,35000.0,35000.0, 36 months,9.93,1128.21,10+ years,MORTGAGE,130000.0,Source Verified,Current,n,credit_card,CA,10.1,0.0,705.0,709.0,0.0,11.0,1.0,30986.0,51.9,16.0,w,21676.11,21676.11,16903.84,16903.84,13323.89,3579.95,0.0,0.0,0.0,1128.21,709.0,705.0,0.0,1.0,Individual,0.0,0.0,251110.0,59700.0,5.0,25111.0,23714.0,56.6,0.0,0.0,147.0,77.0,6.0,6.0,1.0,6.0,17.0,0.0,5.0,5.0,7.0,7.0,5.0,9.0,10.0,5.0,11.0,0.0,0.0,0.0,1.0,100.0,33.3,1.0,0.0,288412.0,45316.0,54700.0,17607.0,N,Cash,N,11,2017,8,2005,2,2019,2,2019,B
23996,10400.0,10400.0,10400.0, 36 months,6.99,321.08,10+ years,OWN,38500.0,Not Verified,Fully Paid,n,credit_card,OK,22.04,0.0,715.0,719.0,0.0,17.0,0.0,11438.0,25.6,55.0,w,0.0,0.0,10787.1212121744,10787.12,10400.0,387.12,0.0,0.0,0.0,8868.72,709.0,705.0,0.0,1.0,Individual,0.0,0.0,115647.0,44700.0,3.0,6803.0,33262.0,25.6,0.0,0.0,260.0,136.0,16.0,16.0,0.0,16.0,16.0,0.0,4.0,4.0,7.0,12.0,41.0,7.0,14.0,4.0,17.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,144368.0,115647.0,44700.0,99668.0,N,Cash,N,3,2017,7,1995,10,2017,2,2019,A
64792,35000.0,35000.0,35000.0, 60 months,11.99,778.38,10+ years,MORTGAGE,70000.0,Verified,Fully Paid,n,debt_consolidation,NJ,17.85,0.0,735.0,739.0,0.0,13.0,0.0,28271.0,64.8,33.0,w,0.0,0.0,39051.0877220184,39051.09,35000.0,4051.09,0.0,0.0,0.0,30430.62,704.0,700.0,0.0,1.0,Joint App,0.0,0.0,366243.0,43600.0,2.0,30520.0,10198.0,71.4,0.0,0.0,181.0,181.0,19.0,19.0,1.0,19.0,19.0,0.0,4.0,6.0,8.0,15.0,10.0,11.0,22.0,6.0,13.0,0.0,0.0,0.0,0.0,100.0,37.5,0.0,0.0,403381.0,36893.0,35600.0,18681.0,N,Cash,N,8,2017,7,2002,8,2018,9,2018,B
83235,15600.0,15600.0,15600.0, 60 months,13.18,356.39,9 years,RENT,45050.0,Verified,Current,n,debt_consolidation,WA,14.17,0.0,685.0,689.0,0.0,10.0,0.0,11926.0,49.9,21.0,w,0.0,0.0,20564.1679167879,20564.17,15600.0,4964.17,0.0,0.0,0.0,7032.77,704.0,700.0,0.0,1.0,Individual,0.0,0.0,16941.0,23900.0,4.0,2118.0,7403.0,52.2,0.0,0.0,27.0,133.0,2.0,2.0,0.0,2.0,9.0,0.0,4.0,7.0,4.0,9.0,2.0,9.0,19.0,7.0,10.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,31100.0,16941.0,15500.0,7200.0,N,Cash,N,11,2015,10,2004,2,2019,2,2019,C
47500,13000.0,13000.0,13000.0, 36 months,13.58,441.67,8 years,RENT,58500.0,Source Verified,Current,n,credit_card,TX,23.51,0.0,685.0,689.0,0.0,16.0,0.0,16606.0,78.0,24.0,w,9570.21,9570.21,4848.56,4848.56,3429.79,1418.77,0.0,0.0,0.0,441.67,714.0,710.0,0.0,1.0,Individual,0.0,54.0,39833.0,21300.0,4.0,2490.0,2094.0,88.8,0.0,0.0,108.0,227.0,3.0,3.0,0.0,3.0,18.0,0.0,6.0,6.0,6.0,6.0,14.0,8.0,10.0,6.0,16.0,0.0,0.0,0.0,1.0,100.0,83.3,0.0,0.0,52906.0,39833.0,18700.0,31606.0,N,Cash,N,3,2018,3,1999,2,2019,2,2019,C
10634,15550.0,15550.0,15550.0, 60 months,17.57,391.24,10+ years,RENT,80000.0,Source Verified,Current,n,debt_consolidation,AZ,6.68,0.0,660.0,664.0,3.0,4.0,0.0,2596.0,34.6,23.0,w,7042.06,7042.06,15293.95,15293.95,8507.94,6766.45,19.56,0.0,0.0,391.24,634.0,630.0,0.0,1.0,Individual,0.0,801.0,19125.0,7500.0,4.0,4781.0,2915.0,35.2,0.0,0.0,144.0,151.0,2.0,2.0,3.0,2.0,1.0,0.0,2.0,3.0,2.0,6.0,8.0,3.0,12.0,3.0,4.0,0.0,0.0,0.0,1.0,95.7,0.0,0.0,0.0,31826.0,19125.0,4500.0,24326.0,N,Cash,N,11,2015,4,2003,2,2019,2,2019,D
43915,9000.0,9000.0,9000.0, 36 months,11.44,296.53,9 years,MORTGAGE,116000.0,Source Verified,Current,n,home_improvement,LA,33.26,0.0,695.0,699.0,0.0,14.0,0.0,41634.0,55.6,33.0,w,3347.22,3347.22,7088.08,7088.08,5652.78,1435.3,0.0,0.0,0.0,279.33,599.0,595.0,0.0,1.0,Individual,0.0,0.0,250043.0,74900.0,8.0,17860.0,2928.0,86.6,0.0,0.0,175.0,133.0,8.0,8.0,6.0,9.0,0.0,0.0,3.0,4.0,3.0,5.0,14.0,8.0,13.0,4.0,14.0,0.0,0.0,0.0,3.0,93.9,66.7,0.0,0.0,319851.0,164467.0,21900.0,148836.0,N,Cash,N,3,2017,8,2002,2,2019,2,2019,B
9823,18000.0,18000.0,18000.0, 36 months,17.99,650.66,10+ years,MORTGAGE,72000.0,Verified,Current,n,debt_consolidation,NC,20.8,0.0,715.0,719.0,0.0,12.0,0.0,19855.0,51.6,20.0,f,7097.16,7097.16,15597.85,15597.85,10902.84,4695.01,0.0,0.0,0.0,650.66,729.0,725.0,0.0,1.0,Individual,0.0,0.0,156669.0,38500.0,6.0,13056.0,10360.0,55.0,0.0,0.0,198.0,121.0,11.0,10.0,5.0,18.0,11.0,1.0,3.0,5.0,3.0,4.0,7.0,7.0,8.0,5.0,12.0,0.0,0.0,0.0,3.0,80.0,33.3,0.0,0.0,192601.0,57979.0,23000.0,50544.0,N,Cash,N,2,2017,8,2000,2,2019,2,2019,D
5581,10400.0,10400.0,10400.0, 36 months,8.46,328.11,1 year,MORTGAGE,70000.0,Source Verified,Current,n,credit_card,GA,10.15,0.0,660.0,664.0,2.0,13.0,1.0,7038.0,21.9,36.0,w,8310.67,8310.67,2615.1,2615.1,2089.33,525.77,0.0,0.0,0.0,328.11,684.0,680.0,0.0,1.0,Individual,0.0,0.0,27989.0,32100.0,12.0,2153.0,10316.0,23.6,0.0,0.0,92.0,186.0,6.0,6.0,0.0,7.0,1.0,0.0,2.0,5.0,5.0,16.0,4.0,11.0,32.0,5.0,13.0,0.0,0.0,0.0,2.0,100.0,0.0,1.0,0.0,56168.0,27989.0,13500.0,24068.0,N,Cash,N,6,2018,0,2003,2,2019,2,2019,A
53387,16000.0,16000.0,16000.0, 36 months,14.99,554.57,9 years,MORTGAGE,70000.0,Verified,Charged Off,n,home_improvement,NE,15.05,0.0,660.0,664.0,0.0,8.0,0.0,11034.0,80.5,23.0,f,0.0,0.0,12317.17,12317.17,8917.53,3399.64,0.0,0.0,0.0,50.0,514.0,510.0,0.0,1.0,Individual,0.0,0.0,89876.0,13700.0,5.0,11235.0,0.0,101.9,0.0,0.0,152.0,140.0,12.0,12.0,2.0,24.0,7.0,0.0,2.0,5.0,2.0,5.0,10.0,5.0,11.0,5.0,8.0,0.0,0.0,0.0,1.0,91.3,100.0,0.0,0.0,109283.0,20988.0,6600.0,12950.0,N,Cash,Y,11,2016,3,2004,2,2019,2,2019,C
4608,15000.0,15000.0,15000.0, 36 months,9.17,478.19,3 years,MORTGAGE,200000.0,Source Verified,Fully Paid,n,home_improvement,FL,15.37,3.0,660.0,664.0,3.0,10.0,1.0,599.0,10.0,30.0,w,0.0,0.0,17214.5791960328,17214.58,15000.0,2214.58,0.0,0.0,0.0,477.93,729.0,725.0,0.0,1.0,Individual,0.0,0.0,516852.0,6000.0,1.0,57428.0,2901.0,17.1,1.0,0.0,157.0,321.0,25.0,4.0,2.0,61.0,2.0,6.0,3.0,3.0,3.0,11.0,10.0,7.0,17.0,3.0,10.0,0.0,0.0,3.0,1.0,78.6,0.0,0.0,1.0,769632.0,45671.0,3500.0,38669.0,N,Cash,N,7,2014,4,1987,7,2017,2,2019,B
62372,5000.0,5000.0,5000.0, 36 months,9.16,159.38,10+ years,MORTGAGE,119776.0,Source Verified,Current,n,debt_consolidation,MD,18.25,0.0,685.0,689.0,0.0,12.0,1.0,8246.0,33.4,49.0,w,319.0,319.0,5437.3,5437.3,4681.0,741.3,15.0,0.0,0.0,159.38,644.0,640.0,0.0,1.0,Individual,0.0,0.0,1010852.0,24700.0,13.0,84238.0,280.0,96.4,0.0,0.0,201.0,141.0,9.0,2.0,4.0,11.0,14.0,0.0,3.0,4.0,3.0,7.0,29.0,5.0,15.0,4.0,12.0,0.0,0.0,0.0,6.0,97.9,100.0,0.0,1.0,1008048.0,217558.0,7800.0,176790.0,N,Cash,N,4,2016,7,1999,2,2019,2,2019,B
59782,18150.0,18150.0,18150.0, 60 months,19.52,476.03,2 years,RENT,54000.0,Source Verified,Fully Paid,n,debt_consolidation,MA,31.53,0.0,695.0,699.0,1.0,14.0,0.0,10204.0,61.8,51.0,w,0.0,0.0,20857.37,20857.37,18150.0,2707.37,0.0,0.0,0.0,17049.13,689.0,685.0,0.0,1.0,Individual,0.0,0.0,44082.0,16500.0,5.0,4007.0,2483.0,79.5,0.0,0.0,221.0,245.0,15.0,3.0,4.0,15.0,3.0,0.0,3.0,6.0,4.0,12.0,10.0,11.0,37.0,6.0,14.0,0.0,0.0,0.0,2.0,92.0,33.3,0.0,0.0,66808.0,44082.0,12100.0,50308.0,N,Cash,N,6,2014,1,1994,3,2015,0,2019,E
88263,16000.0,16000.0,16000.0, 60 months,13.56,368.66,< 1 year,MORTGAGE,64500.0,Verified,Current,n,debt_consolidation,NJ,39.8,0.0,795.0,799.0,1.0,12.0,0.0,13373.0,20.9,17.0,w,14436.32,14436.32,2937.23,2937.23,1563.68,1373.55,0.0,0.0,0.0,368.66,769.0,765.0,0.0,1.0,Individual,0.0,0.0,212395.0,64000.0,4.0,19309.0,45427.0,22.7,0.0,0.0,162.0,225.0,22.0,2.0,2.0,22.0,1.0,0.0,3.0,3.0,4.0,4.0,7.0,7.0,8.0,3.0,12.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,297353.0,67326.0,58800.0,77074.0,N,Cash,N,6,2018,9,1999,2,2019,2,2019,C
81602,2500.0,2500.0,2500.0, 36 months,7.35,77.6,10+ years,MORTGAGE,78500.0,Not Verified,Current,n,other,VA,7.92,0.0,740.0,744.0,0.0,7.0,0.0,1789.0,20.8,25.0,w,1456.28,1456.28,1239.56,1239.56,1043.72,195.84,0.0,0.0,0.0,77.6,749.0,745.0,0.0,1.0,Individual,0.0,0.0,402324.0,56600.0,3.0,57475.0,51107.0,39.1,0.0,0.0,140.0,314.0,61.0,6.0,1.0,91.0,7.0,1.0,2.0,3.0,2.0,9.0,8.0,4.0,16.0,3.0,7.0,0.0,0.0,0.0,2.0,96.0,0.0,0.0,0.0,472938.0,28846.0,52500.0,28438.0,N,Cash,N,10,2017,7,1991,2,2019,2,2019,A
83229,15000.0,15000.0,15000.0, 60 months,13.68,346.55,< 1 year,MORTGAGE,86019.61,Verified,Fully Paid,n,credit_card,NJ,14.77,0.0,695.0,699.0,0.0,13.0,0.0,16179.0,59.0,35.0,f,0.0,0.0,20636.3889012478,20636.39,15000.0,5636.39,0.0,0.0,0.0,486.69,784.0,780.0,0.0,1.0,Individual,0.0,0.0,374748.0,27400.0,3.0,31229.0,11221.0,59.0,0.0,0.0,128.0,149.0,11.0,8.0,5.0,11.0,8.0,0.0,5.0,5.0,6.0,10.0,16.0,7.0,14.0,5.0,13.0,0.0,0.0,0.0,3.0,100.0,33.3,0.0,0.0,404416.0,62678.0,27400.0,56867.0,N,Cash,N,8,2013,5,2001,3,2018,3,2018,C
67563,20000.0,20000.0,19700.0, 36 months,11.44,658.95,10+ years,RENT,65000.0,Verified,Current,n,debt_consolidation,PA,32.44,13.0,660.0,664.0,0.0,12.0,0.0,7788.0,85.6,42.0,f,8042.29,7921.65,15209.04,14980.9,11957.71,3185.43,65.9,0.0,0.0,658.95,669.0,665.0,0.0,1.0,Individual,0.0,0.0,65887.0,9100.0,3.0,5990.0,566.0,93.0,0.0,0.0,159.0,155.0,53.0,4.0,0.0,64.0,7.0,5.0,5.0,6.0,5.0,8.0,29.0,7.0,13.0,6.0,12.0,0.0,0.0,5.0,2.0,59.5,100.0,0.0,0.0,93583.0,65887.0,8100.0,84483.0,N,Cash,N,3,2017,11,2003,2,2019,2,2019,B
57475,5000.0,5000.0,5000.0, 36 months,10.72,163.04,10+ years,MORTGAGE,135000.0,Not Verified,Fully Paid,n,medical,TX,9.88,0.0,720.0,724.0,0.0,7.0,0.0,22839.0,62.7,32.0,w,0.0,0.0,5062.0376258368,5062.04,5000.0,62.04,0.0,0.0,0.0,5065.02,714.0,710.0,0.0,1.0,Individual,0.0,0.0,309260.0,36400.0,6.0,44180.0,2161.0,91.4,0.0,0.0,140.0,194.0,17.0,7.0,4.0,124.0,7.0,0.0,1.0,1.0,1.0,2.0,19.0,5.0,9.0,1.0,7.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,338820.0,36726.0,25000.0,25000.0,N,Cash,N,10,2018,8,2002,11,2018,11,2018,B
29477,24000.0,24000.0,24000.0, 36 months,7.26,743.91,8 years,MORTGAGE,240000.0,Source Verified,Fully Paid,n,debt_consolidation,PA,6.68,0.0,715.0,719.0,1.0,12.0,0.0,21904.0,57.2,26.0,w,0.0,0.0,26545.8858885123,26545.89,24000.0,2545.89,0.0,0.0,0.0,8650.89,744.0,740.0,0.0,1.0,Individual,0.0,0.0,346272.0,38300.0,2.0,31479.0,14905.0,54.8,0.0,0.0,254.0,372.0,10.0,10.0,6.0,10.0,0.0,3.0,3.0,4.0,7.0,13.0,3.0,9.0,17.0,4.0,12.0,0.0,0.0,0.0,2.0,73.1,33.3,0.0,0.0,508777.0,54967.0,33000.0,101247.0,N,Cash,N,9,2015,9,1984,11,2017,2,2019,A
27082,5000.0,5000.0,5000.0, 36 months,16.99,178.24,1 year,RENT,60000.0,Source Verified,Charged Off,n,debt_consolidation,NY,3.86,0.0,675.0,679.0,2.0,7.0,0.0,11870.0,74.2,18.0,w,0.0,0.0,3089.91,3089.91,1831.54,809.1,0.0,449.27,80.8686,178.24,519.0,515.0,0.0,1.0,Individual,0.0,0.0,57330.0,16000.0,4.0,8190.0,3707.0,72.5,0.0,0.0,98.0,47.0,1.0,1.0,0.0,8.0,1.0,0.0,2.0,3.0,3.0,3.0,14.0,4.0,4.0,3.0,7.0,0.0,0.0,0.0,4.0,100.0,33.3,0.0,0.0,60660.0,57330.0,13500.0,44660.0,N,Cash,N,11,2016,9,2008,2,2018,7,2018,D
34136,2000.0,2000.0,2000.0, 36 months,16.02,70.34,2 years,RENT,40000.0,Not Verified,Current,n,debt_consolidation,NY,7.8,0.0,660.0,664.0,0.0,8.0,0.0,4974.0,47.8,9.0,w,1280.54,1280.54,1053.32,1053.32,719.46,333.86,0.0,0.0,0.0,70.34,659.0,655.0,0.0,1.0,Individual,0.0,0.0,6626.0,10400.0,4.0,828.0,3526.0,58.5,0.0,0.0,8.0,37.0,11.0,8.0,0.0,11.0,8.0,1.0,6.0,6.0,6.0,6.0,1.0,7.0,7.0,6.0,8.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,12400.0,6626.0,8500.0,2000.0,N,Cash,N,11,2017,10,2014,2,2019,2,2019,C
79307,26500.0,26500.0,26500.0, 60 months,16.99,658.46,< 1 year,RENT,80000.0,Source Verified,Current,n,debt_consolidation,MS,23.33,1.0,680.0,684.0,0.0,10.0,0.0,30332.0,76.6,13.0,w,14689.12,14689.12,21679.15,21679.15,11810.88,9868.27,0.0,0.0,0.0,658.46,694.0,690.0,0.0,1.0,Individual,0.0,0.0,54650.0,39600.0,1.0,6831.0,4785.0,83.4,0.0,0.0,37.0,341.0,21.0,21.0,0.0,41.0,4.0,0.0,4.0,7.0,5.0,7.0,2.0,9.0,11.0,7.0,10.0,0.0,0.0,0.0,0.0,92.3,75.0,0.0,0.0,76955.0,54650.0,28800.0,37355.0,N,Cash,N,5,2016,0,1988,2,2019,2,2019,D
12848,7500.0,7500.0,7500.0, 36 months,17.99,271.11,9 years,RENT,24000.0,Source Verified,Current,n,debt_consolidation,IL,33.15,1.0,660.0,664.0,0.0,5.0,0.0,1952.0,23.2,11.0,w,2500.15,2500.15,7030.12,7030.12,4999.85,2030.27,0.0,0.0,0.0,271.11,694.0,690.0,0.0,1.0,Individual,0.0,0.0,25544.0,8400.0,2.0,6386.0,48.0,96.6,0.0,0.0,40.0,77.0,29.0,3.0,0.0,52.0,1.0,1.0,1.0,2.0,1.0,3.0,6.0,3.0,5.0,2.0,5.0,0.0,0.0,1.0,2.0,90.9,100.0,0.0,0.0,34512.0,25544.0,1400.0,26112.0,N,Cash,N,0,2017,7,2010,2,2019,2,2019,D
59332,24000.0,24000.0,24000.0, 36 months,7.89,750.86,10+ years,MORTGAGE,205000.0,Source Verified,Fully Paid,n,debt_consolidation,VA,5.6,1.0,705.0,709.0,0.0,5.0,0.0,17804.0,22.0,25.0,w,0.0,0.0,26791.4032078061,26791.4,24000.0,2791.4,0.0,0.0,0.0,8712.9,744.0,740.0,0.0,1.0,Individual,0.0,0.0,587387.0,81000.0,2.0,117477.0,63196.0,22.0,0.0,0.0,273.0,318.0,38.0,15.0,4.0,38.0,1.0,1.0,3.0,3.0,3.0,8.0,9.0,3.0,10.0,3.0,5.0,0.0,0.0,1.0,0.0,96.0,0.0,0.0,0.0,673899.0,24270.0,81000.0,0.0,N,Cash,N,5,2015,2,1988,6,2017,2,2019,A
65766,24000.0,24000.0,24000.0, 36 months,13.18,810.74,1 year,RENT,75085.0,Verified,Charged Off,n,debt_consolidation,FL,18.94,4.0,660.0,664.0,1.0,12.0,0.0,5697.0,30.6,29.0,w,0.0,0.0,7252.73,7252.73,5146.24,2106.49,0.0,0.0,0.0,810.74,589.0,585.0,0.0,1.0,Individual,0.0,3237.0,32111.0,18600.0,6.0,2676.0,6303.0,47.5,0.0,0.0,173.0,107.0,3.0,3.0,1.0,3.0,0.0,0.0,2.0,2.0,4.0,7.0,16.0,8.0,12.0,2.0,12.0,0.0,0.0,1.0,4.0,82.8,25.0,0.0,0.0,59283.0,32111.0,12000.0,40683.0,N,Cash,N,11,2015,6,2001,8,2016,1,2017,C
43889,6400.0,6400.0,6400.0, 36 months,5.32,192.74,5 years,MORTGAGE,70000.0,Not Verified,Fully Paid,n,other,MN,14.06,0.0,805.0,809.0,0.0,9.0,0.0,2376.0,8.0,26.0,w,0.0,0.0,6711.0555054598,6711.06,6400.0,311.06,0.0,0.0,0.0,4400.07,794.0,790.0,0.0,1.0,Individual,0.0,0.0,226314.0,29800.0,1.0,37719.0,27424.0,8.0,0.0,0.0,125.0,150.0,24.0,24.0,3.0,73.0,3.0,0.0,1.0,1.0,4.0,4.0,16.0,4.0,7.0,1.0,9.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,278786.0,40000.0,29800.0,52609.0,N,Cash,N,6,2017,0,2005,7,2018,9,2017,A
